00:10 0.20
00:20 0.35
00:30 0.50
00:40 0.70
00:50 0.80
01:00 0.96
01:10 1.10
01:20 1.25
01:30 1.39
01:40 1.50
01:50 1.61
02:00 1.68
02:10 1.79
02:20 1.89
02:30 1.94
02:40 2.02
02:50 2.07
03:00 2.12
03:10 2.20
03:20 2.27
03:30 2.31
03:40 2.37
03:50 2.40
